name,label,settlement_type,ward_code,lga_code
S01618,Fadeni,Village,W023,LGA03
S01607,Fanatu,Village,W023,LGA03
S01591,Fangona,Village,W023,LGA03
S01609,Fatsima,Village,W023,LGA03
S01622,Gubasa,Village,W023,LGA03
S01619,Guriwa,Village,W023,LGA03
S01635,Halana,Urban block,W023,LGA03
S01633,Hangona,Hamlet,W023,LGA03
S01592,Ibdeko,Hamlet,W023,LGA03
S01620,Ibnami,Village,W023,LGA03
S01624,Irnako,Village,W023,LGA03
S01614,Jilani-Gabas,Hamlet,W023,LGA03
S01603,Karawo,Hamlet,W023,LGA03
S01634,Kujiyi,Village,W023,LGA03
S01628,Kurasa,Village,W023,LGA03
S01629,Lorina,Village,W023,LGA03
S01604,Lozatu-Tudun,Settlement,W023,LGA03
S01610,Marari,Village,W023,LGA03
S01625,Marari-Kofar,Village,W023,LGA03
S01613,Marashi,Village,W023,LGA03
S01608,Matita,Hamlet,W023,LGA03
S01598,Mazani-Gabas,Urban block,W023,LGA03
S01632,Numatu,Village,W023,LGA03
S01612,Nungoma,Village,W023,LGA03
S01631,Nuritu,Settlement,W023,LGA03
S01623,Risatu,Hamlet,W023,LGA03
S01617,Tajifa,Hamlet,W023,LGA03
S01615,Tazawa,Village,W023,LGA03
S01596,Umladu,Village,W023,LGA03
S01599,Umnasa,Village,W023,LGA03
S01630,Uzdudu,Village,W023,LGA03
S01616,Uznaba,Hamlet,W023,LGA03
S01595,Wariru,Village,W023,LGA03
S01627,Yeshako-Arewa,Settlement,W023,LGA03
S01590,Yetsile-Sabo,Settlement,W023,LGA03
S02113,Adkoba,Village,W033,LGA03
S02147,Adluja,Village,W033,LGA03
S02116,Adshami,Hamlet,W033,LGA03
S02151,Adshata,Village,W033,LGA03
S02127,Adtini,Village,W033,LGA03
S02142,Balawo-Kofar,Hamlet,W033,LGA03
S02159,Baluri,Village,W033,LGA03
S02130,Batiru,Hamlet,W033,LGA03
S02106,Dabewa-Yamma,Village,W033,LGA03
S02162,Dayoni,Hamlet,W033,LGA03
S02119,Dodeta,Village,W033,LGA03
S02114,Dorasa,Village,W033,LGA03
S02121,Ekbashi,Urban block,W033,LGA03
S02137,Ekluma,Village,W033,LGA03
S02124,Ekrama,Village,W033,LGA03
S02132,Ektsina,Village,W033,LGA03
S02136,Enrashi-Kudu,Hamlet,W033,LGA03
S02145,Enshaja,Village,W033,LGA03
S02157,Falako,Hamlet,W033,LGA03
S02156,Faluwa-Sabo,Village,W033,LGA03
S02110,Fangodu,Village,W033,LGA03
S02146,Gutimi,Settlement,W033,LGA03
S02115,Haberi-Yamma,Urban block,W033,LGA03
S02148,Hasana,Settlement,W033,LGA03
S02105,Ibbemi,Village,W033,LGA03
S02143,Ibkomi,Hamlet,W033,LGA03
S02107,Ibkoru,Settlement,W033,LGA03
S02135,Irdufa,Village,W033,LGA03
S02118,Irshasa,Hamlet,W033,LGA03
S02123,Kadeta,Settlement,W033,LGA03
S02126,Kajiwo,Village,W033,LGA03
S02103,Kanawa,Hamlet,W033,LGA03
S02104,Kariri,Settlement,W033,LGA03
S02100,Katsini,Village,W033,LGA03
S02133,Kazashi,Village,W033,LGA03
S02144,Kudeja,Village,W033,LGA03
S02149,Kujide,Village,W033,LGA03
S02155,Lobeba-Kofar,Settlement,W033,LGA03
S02131,Lorami,Hamlet,W033,LGA03
S02112,Lozaru-Sabo,Settlement,W033,LGA03
S02108,Nulale,Village,W033,LGA03
S02117,Nulusa,Village,W033,LGA03
S02129,Nuluwo,Hamlet,W033,LGA03
S02101,Nutita,Hamlet,W033,LGA03
S02128,Oldede,Hamlet,W033,LGA03
S02158,Oljimi,Hamlet,W033,LGA03
S02140,Olsami,Village,W033,LGA03
S02160,Ribaba,Hamlet,W033,LGA03
S02161,Ribawo,Village,W033,LGA03
S02125,Rijimi,Village,W033,LGA03
S02111,Rijiri,Settlement,W033,LGA03
S02109,Risale-Sabo,Village,W033,LGA03
S02120,Subewa-Kudu,Hamlet,W033,LGA03
S02139,Tademi,Hamlet,W033,LGA03
S02138,Umduma,Village,W033,LGA03
S02141,Umlari,Village,W033,LGA03
S02153,Umnade,Hamlet,W033,LGA03
S02150,Uzdede,Hamlet,W033,LGA03
S02102,Yenade,Settlement,W033,LGA03
S02152,Yezawa-Gabas,Urban block,W033,LGA03
S02163,Zamaru,Village,W033,LGA03
S02122,Zangoma,Hamlet,W033,LGA03
S02134,Zarari,Village,W033,LGA03
S02154,Zayoba,Settlement,W033,LGA03
